"peak.num","subclass","Title","Compound","mz","rt","Adduct","MS2.score1","MS2.score2","rule1.score.Stand","rule2.score.Stand","final.score"
1765,"PE","PE 40:9","PE 16:0_24:9",784.491,6.24131,"[M-H]-",0.75,0.006458395,0.5,0.5,1.756458395
1765,"PE","PE 40:9","PE 18:0_22:9",784.491,6.24131,"[M-H]-",0.75,0.003384315,0.5,0.5,1.753384315
1765,"PE","PE 40:9","PE 18:1_22:8",784.491,6.24131,"[M-H]-",0.75,0.008814545,0.5,0.5,1.758814545
1765,"PE","PE 40:9","PE 18:2_22:7",784.491,6.24131,"[M-H]-",0.75,0.0050484125,0.5,0.5,1.7550484125
1765,"PE","PE 40:9","PE 18:3_22:6",784.491,6.24131,"[M-H]-",1,0.01265572,0.5,0.5,2.01265572
1765,"PE","PE 40:9","PE 20:3_20:6",784.491,6.24131,"[M-H]-",0.75,0.00373099,0.5,0.5,1.75373099
1765,"PE","PE 40:9","PE 20:6_20:3",784.491,6.24131,"[M-H]-",0.75,0.00373099,0.5,0.5,1.75373099
3155,"HexCer","HexCer 40:1","HexCer 18:0;2O/22:1",782.651,10.3238,"[M-H]-",1,0.0106628675,0.874419251025297,0.874763403190939,2.75984552171623
3155,"HexCer","HexCer 40:1","HexCer 24:0;2O/16:1",782.651,10.3238,"[M-H]-",1,0.01066868,0.874419251025297,0.5,2.3850879310253
3155,"HexCer","HexCer 40:1","HexCer 18:1;2O/22:0",782.651,10.3238,"[M-H]-",1,0.014751725,0.874419251025297,0.874856091395244,2.76402706742054
3155,"HexCer","HexCer 40:1","HexCer 20:1;2O/20:0",782.651,10.3238,"[M-H]-",1,0.0102428975,0.874419251025297,0.874856091395244,2.75951823992054
3155,"HexCer","HexCer 40:1","HexCer 24:1;2O/16:0",782.651,10.3238,"[M-H]-",1,0.010766815,0.874419251025297,0.874856091395244,2.76004215742054
3185,"PE-O","PE-O 40:3","PE-O 18:3_22:0",782.607,10.4183,"[M-H]-",1,0.00449281,0.843567774063534,0.5,2.34806058406353
3185,"PE-O","PE-O 40:3","PE-O 20:0_20:3",782.607,10.4183,"[M-H]-",1,0.0158002525,0.848287580358098,0.850957734460899,2.715045567319
3185,"PE-O","PE-O 40:3","PE-O 18:0_22:3",782.607,10.4183,"[M-H]-",1,0.0404417,0.847371528513405,0.874685935359553,2.76249916387296
3185,"Cer","Cer 52:12","Cer 30:12;3O/22:0",782.607,10.4183,"[M-H]-",0.75,0.0031714175,0.850491818339579,0.845833268598233,2.44949650443781
3185,"Cer","Cer 52:12","Cer 21:2;3O/31:10",782.607,10.4183,"[M-H]-",0.75,0.0084031,0.847371612038123,0.850491818339579,2.4562665303777
3185,"Cer","Cer 52:12","Cer 23:2;3O/29:10",782.607,10.4183,"[M-H]-",0.75,0.020206,0.5,0.5,1.770206
3185,"Cer","Cer 52:12","Cer 30:9;3O/22:3",782.607,10.4183,"[M-H]-",0.75,0.020206,0.850491818339579,0.847124354767361,2.46782217310694
3244,"PE-O","PE-O 40:3","PE-O 22:2_18:1",782.606,10.599,"[M-H]-",1,0.00436563,0.872587052658106,0.874061826297528,2.75101450895563
3244,"PE-O","PE-O 40:3","PE-O 20:2_20:1",782.606,10.599,"[M-H]-",1,0.0302497,0.871816156168564,0.873982561095735,2.7760484172643
3244,"PE-O","PE-O 40:3","PE-O 18:2_22:1",782.606,10.599,"[M-H]-",1,0.0673804425,0.872587052658106,0.869831624627922,2.80979911978603
3244,"PE-O","PE-O 40:3","PE-O 18:1_22:2",782.606,10.599,"[M-H]-",1,0.006276055,0.872587052658106,0.874789983150486,2.75365309080859
3244,"Cer","Cer 52:12","Cer 21:0;3O/31:12",782.606,10.599,"[M-H]-",0.75,0.01595825,0.874632427538046,0.868463281965776,2.50905395950382
3244,"Cer","Cer 52:12","Cer 23:0;3O/29:12",782.606,10.599,"[M-H]-",0.75,0.0341237,0.87025955149244,0.869831640252641,2.52421489174508
3244,"Cer","Cer 52:12","Cer 23:1;3O/29:11",782.606,10.599,"[M-H]-",0.75,0.004344665,0.872587059952781,0.5,2.12693172495278
3244,"Cer","Cer 52:12","Cer 30:11;3O/22:1",782.606,10.599,"[M-H]-",0.75,0.0341237,0.872587059952781,0.871595376348638,2.52830613630142
3244,"Cer","Cer 52:12","Cer 30:10;3O/22:2",782.606,10.599,"[M-H]-",0.75,0.004344665,0.871816165793767,0.873217891657033,2.4993787224508
3286,"PE-O","PE-O 40:3","PE-O 20:1_20:2",782.606,10.7318,"[M-H]-",1,0.00650174,0.5,0.5,2.00650174
3286,"PE-O","PE-O 40:3","PE-O 16:1_24:2",782.606,10.7318,"[M-H]-",1,0.007341185,0.860030229383556,0.874121240322182,2.74149265470574
3286,"PE-O","PE-O 40:3","PE-O 24:2_16:1",782.606,10.7318,"[M-H]-",1,0.00526004,0.860030229383556,0.861806037207022,2.72709630659058
3286,"Cer","Cer 52:12","Cer 21:1;3O/31:11",782.606,10.7318,"[M-H]-",0.75,0.00473067,0.850518766817079,0.862949766796461,2.46819920361354
3286,"Cer","Cer 52:12","Cer 25:1;3O/27:11",782.606,10.7318,"[M-H]-",0.75,0.0051503925,0.5,0.5,1.7551503925
3286,"Cer","Cer 52:12","Cer 28:10;3O/24:2",782.606,10.7318,"[M-H]-",0.75,0.0051503925,0.5,0.5,1.7551503925
1732,"PS","PS 36:4","PS 16:0_20:4",782.497,6.13493,"[M-H]-",1,0.02319468,0.87420512676532,0.87420512676532,2.77160493353064
1887,"LPA","LPA 44:10","LPA 44:10",781.514,6.59845,"[M-H]-",0.75,0.12662925,0.5,0.5,1.87662925
2268,"PG","PG 37:5","PG 18:0_19:5",781.503,7.71675,"[M-H]-",0.75,0.00468132,0.5,0.5,1.75468132
2268,"PG","PG 37:5","PG 16:0_21:5",781.503,7.71675,"[M-H]-",0.75,0.01584248,0.5,0.5,1.76584248
2268,"PG","PG 37:5","PG 17:1_20:4",781.503,7.71675,"[M-H]-",0.75,0.024974655,0.5,0.5,1.774974655
2268,"PG","PG 37:5","PG 17:2_20:3",781.503,7.71675,"[M-H]-",0.75,0.0049327875,0.5,0.5,1.7549327875
2904,"HexCer","HexCer 40:2","HexCer 20:1;2O/20:1",780.634,9.56324,"[M-H]-",1,0.006065065,0.874715694643071,0.874715694643071,2.75549645428614
2904,"HexCer","HexCer 40:2","HexCer 18:1;2O/22:1",780.634,9.56324,"[M-H]-",1,0.00839125,0.874715694643071,0.874715694643071,2.75782263928614
2904,"HexCer","HexCer 40:2","HexCer 24:2;2O/16:0",780.634,9.56324,"[M-H]-",0.75,0.0062672175,0.5,0.5,1.7562672175
2904,"HexCer","HexCer 40:2","HexCer 20:2;2O/20:0",780.634,9.56324,"[M-H]-",1,0.006510085,0.5,0.5,2.006510085
2904,"HexCer","HexCer 40:2","HexCer 18:0;2O/22:2",780.634,9.56324,"[M-H]-",1,0.00612999,0.874715694643071,0.874715694643071,2.75556137928614
2904,"HexCer","HexCer 40:2","HexCer 24:1;2O/16:1",780.634,9.56324,"[M-H]-",1,0.0062672175,0.874715694643071,0.5,2.38098291214307
2952,"PE-O","PE-O 40:4","PE-O 16:0_24:4",780.59,9.71107,"[M-H]-",1,0.016676385,0.837962193420157,0.850864114352607,2.70550269277276
3004,"PE-O","PE-O 40:4","PE-O 18:0_22:4",780.588,9.87229,"[M-H]-",1,0.100197075,0.874203355791437,0.874203355791436,2.84860378658287
2787,"PE-O","PE-O 40:4","PE-O 21:4_19:0",780.588,9.21655,"[M-H]-",1,0.031544755,0.774122823686804,0.760995078724127,2.56666265741093
2787,"PE-O","PE-O 40:4","PE-O 20:0_20:4",780.588,9.21655,"[M-H]-",1,0.0507658225,0.774122823686804,0.776667312141683,2.60155595832849
2785,"PE","PE 39:4","PE 16:0_23:4",780.553,9.21185,"[M-H]-",0.5,0.001657605,0.5,0.5,1.501657605
2785,"PE","PE 39:4","PE 19:0_20:4",780.553,9.21185,"[M-H]-",0.75,0.0103212425,0.874661135250105,0.874677730552481,2.50966010830259
2785,"PE","PE 39:4","PE 16:1_23:3",780.553,9.21185,"[M-H]-",0.5,0.001378495,0.5,0.5,1.501378495
2785,"PE","PE 39:4","PE 18:1_21:3",780.553,9.21185,"[M-H]-",0.5,0.0084560175,0.5,0.5,1.5084560175
2785,"PE","PE 39:4","PE 19:2_20:2",780.553,9.21185,"[M-H]-",0.5,0.0016837475,0.5,0.5,1.5016837475
433,"FA","FA 15:0","FA 15:0",241.217,1.96446,"[M-H]-",1,0.240327,0.5,0.5,2.240327
2762,"MMPE","MMPE 38:4","MMPE 19:0_19:4",780.552,9.14141,"[M-H]-",0.75,0.0178102825,0.87479677886812,0.871930238657363,2.51453730002548
2762,"MMPE","MMPE 38:4","MMPE 18:0_20:4",780.552,9.14141,"[M-H]-",0.75,0.0244100075,0.867033521339869,0.867033521339869,2.50847705017974
2762,"MMPE","MMPE 38:4","MMPE 16:0_22:4",780.552,9.14141,"[M-H]-",0.75,0.004197875,0.867033521339869,0.873349657990063,2.49458105432993
2762,"DMPE","DMPE 37:4","DMPE 18:4_19:0",780.552,9.14141,"[M-H]-",0.75,0.020155865,0.874022880774534,0.872673101273434,2.51685184704797
2762,"DMPE","DMPE 37:4","DMPE 17:0_20:4",780.552,9.14141,"[M-H]-",0.75,0.02675559,0.872461500352714,0.87268664503392,2.52190373538663
2762,"DMPE","DMPE 37:4","DMPE 15:0_22:4",780.552,9.14141,"[M-H]-",0.75,0.0065434575,0.866246299444174,0.874331845323186,2.49712160226736
2762,"MMPE","MMPE 38:4","MMPE 19:4_19:0",780.552,9.14141,"[M-H]-",0.75,0.0178102825,0.867033521339869,0.5,2.13484380383987
2762,"PE","PE 39:4","PE 17:0_22:4",780.552,9.14141,"[M-H]-",0.75,0.0079169,0.5,0.5,1.7579169
2453,"DMPE","DMPE 37:4","DMPE 16:0_21:4",780.551,8.24604,"[M-H]-",0.5,0.0062457425,0.5,0.5,1.5062457425
1686,"OxPE","OxPE 38:5;O","OxPE 18:1_20:4;O",780.518,5.99733,"[M-H]-",1,0.01878825,0.874858149447941,0.873295890115118,2.76694228956306
1686,"OxPE","OxPE 38:5;O","OxPE 16:0_22:5;O",780.518,5.99733,"[M-H]-",1,0.019161575,0.874858149447941,0.873295890115118,2.76731561456306
1686,"PS-O","PS-O 37:5","PS-O 19:4_18:1",780.518,5.99733,"[M-H]-",1,0.0109292,0.874858149447941,0.873295890115118,2.75908323956306
1686,"PS-O","PS-O 37:5","PS-O 17:1_20:4",780.518,5.99733,"[M-H]-",1,0.011323625,0.874858149447941,0.874684981405326,2.76086675585327
1686,"PS-O","PS-O 37:5","PS-O 21:5_16:0",780.518,5.99733,"[M-H]-",1,0.0115794,0.874858149447941,0.871852266014288,2.75828981546223
3019,"LPA","LPA 43:4","LPA 43:4",779.598,9.91578,"[M-H]-",1,0.011614005,0.5,0.5,2.011614005
3019,"FAHFA","FAHFA 53:12","FAHFA 31:10/22:2;O",779.598,9.91578,"[M-H]-",0.75,0.004283115,0.5,0.5,1.754283115
3019,"FAHFA","FAHFA 53:12","FAHFA 22:3/31:9;O",779.598,9.91578,"[M-H]-",0.75,0.004283115,0.5,0.5,1.754283115
3019,"FAHFA","FAHFA 53:12","FAHFA 29:9/24:3;O",779.598,9.91578,"[M-H]-",0.75,0.004672415,0.5,0.5,1.754672415
3019,"FAHFA","FAHFA 53:12","FAHFA 31:9/22:3;O",779.598,9.91578,"[M-H]-",0.75,0.03715475,0.5,0.5,1.78715475
3019,"FAHFA","FAHFA 53:12","FAHFA 22:4/31:8;O",779.598,9.91578,"[M-H]-",0.75,0.03715475,0.5,0.5,1.78715475
3019,"FAHFA","FAHFA 53:12","FAHFA 24:4/29:8;O",779.598,9.91578,"[M-H]-",0.75,0.004672415,0.5,0.5,1.754672415
2593,"PE-O","PE-O 40:5","PE-O 20:2_20:3",778.575,8.64871,"[M-H]-",1,0.00336295,0.23907992437973,0.142931353076759,1.38537422745649
2593,"PE-O","PE-O 40:5","PE-O 24:5_16:0",778.575,8.64871,"[M-H]-",1,0.003584035,0.5,0.5,2.003584035
2593,"PE-O","PE-O 40:5","PE-O 21:5_19:0",778.575,8.64871,"[M-H]-",1,0.004796965,0.5,0.5,2.004796965
2593,"PE-O","PE-O 40:5","PE-O 20:0_20:5",778.575,8.64871,"[M-H]-",1,0.00437492,0.239289999304425,0.145101703008322,1.38876662231275
2593,"PE-O","PE-O 40:5","PE-O 18:0_22:5",778.575,8.64871,"[M-H]-",1,0.052984775,0.5,0.5,2.052984775
2593,"Cer","Cer 52:14","Cer 21:2;3O/31:12",778.575,8.64871,"[M-H]-",0.75,0.0031217375,0.239757428168639,0.153395565009273,1.14627473067791
2593,"Cer","Cer 52:14","Cer 21:4;3O/31:10",778.575,8.64871,"[M-H]-",0.75,0.0036277225,0.239358794418198,0.150329968430454,1.14331648534865
2593,"Cer","Cer 52:14","Cer 26:5;3O/26:9",778.575,8.64871,"[M-H]-",0.75,0.003234645,0.5,0.5,1.753234645
2593,"Cer","Cer 52:14","Cer 27:8;3O/25:6",778.575,8.64871,"[M-H]-",0.75,0.003234645,0.5,0.5,1.753234645
3083,"PE-O","PE-O 40:5","PE-O 18:2_22:3",778.575,10.1015,"[M-H]-",1,0.0098133975,0.829459855268894,0.874635353601747,2.71390860637064
3083,"PE-O","PE-O 40:5","PE-O 20:1_20:4",778.575,10.1015,"[M-H]-",1,0.028167402,0.810978901844626,0.874635353601747,2.71378165744637
2521,"PE-O","PE-O 40:5","PE-O 21:4_19:1",778.575,8.44298,"[M-H]-",1,0.0132646025,0.236445491491196,0.5,1.7497100939912
2521,"PE-O","PE-O 40:5","PE-O 22:5_18:0",778.575,8.44298,"[M-H]-",1,0.0028845625,0.237497747361127,0.130027217974711,1.37040952783584
2521,"PE-O","PE-O 40:5","PE-O 19:0_21:5",778.575,8.44298,"[M-H]-",1,0.0029483525,0.237335711143873,0.5,1.74028406364387
2521,"Cer","Cer 52:14","Cer 22:4;3O/30:10",778.575,8.44298,"[M-H]-",0.75,0.0025083275,0.237986425259658,0.133732971376815,1.12422772413647
2521,"Cer","Cer 52:14","Cer 23:4;3O/29:10",778.575,8.44298,"[M-H]-",0.75,0.0025214875,0.237635085049906,0.5,1.49015657254991
2521,"Cer","Cer 52:14","Cer 24:4;3O/28:10",778.575,8.44298,"[M-H]-",0.75,0.0025108325,0.237635085049906,0.130976073160578,1.12112199071048
2521,"Cer","Cer 52:14","Cer 29:9;3O/23:5",778.575,8.44298,"[M-H]-",0.75,0.0025108325,0.237635085049906,0.142921492553858,1.13306741010376
2521,"Cer","Cer 52:14","Cer 30:9;3O/22:5",778.575,8.44298,"[M-H]-",0.75,0.0025214875,0.5,0.5,1.7525214875
2521,"Cer","Cer 52:14","Cer 31:9;3O/21:5",778.575,8.44298,"[M-H]-",0.75,0.0025083275,0.5,0.5,1.7525083275
3062,"Cer","Cer 52:14","Cer 21:3;3O/31:11",778.575,10.0399,"[M-H]-",0.75,0.035248025,0.848296264317417,0.874430734219113,2.50797502353653
3062,"Cer","Cer 52:14","Cer 23:3;3O/29:11",778.575,10.0399,"[M-H]-",0.75,0.006205165,0.868582007487722,0.874736452740975,2.4995236252287
3062,"Cer","Cer 52:14","Cer 30:10;3O/22:4",778.575,10.0399,"[M-H]-",0.75,0.006205165,0.848296264317417,0.846659181900526,2.45116061121794
2964,"PE-O","PE-O 40:5","PE-O 18:1_22:4",778.574,9.75088,"[M-H]-",1,0.029987325,0.874775346363199,0.868232001442766,2.77299467280596
2837,"PE-O","PE-O 40:5","PE-O 16:0_24:5",778.574,9.36094,"[M-H]-",1,0.0079669475,0.831445966140555,0.811494837122603,2.65090775076316
2457,"PE-O","PE-O 40:5","PE-O 23:5_17:0",778.572,8.26085,"[M-H]-",1,0.0030459875,0.235834117447881,0.5,1.73888010494788
2457,"PE-O","PE-O 40:5","PE-O 22:4_18:1",778.572,8.26085,"[M-H]-",1,0.0030947275,0.5,0.5,2.0030947275
2493,"OxPE","OxPE 36:0;2O","OxPE 18:0_18:0;2O",778.56,8.36146,"[M-H]-",0.75,0.0009617975,0.87438883099323,0.874388830993231,2.49973945948646
2493,"OxPE","OxPE 36:0;2O","OxPE 17:0_19:0;2O",778.56,8.36146,"[M-H]-",0.75,0.0018600475,0.87438883099323,0.5,2.12624887849323
2493,"OxPE","OxPE 36:0;2O","OxPE 16:0_20:0;2O",778.56,8.36146,"[M-H]-",0.75,0.017548845,0.87438883099323,0.874388830993231,2.51632650698646
2493,"OxPE","OxPE 36:0;2O","OxPE 14:0_22:0;2O",778.56,8.36146,"[M-H]-",0.75,0.0009191225,0.87438883099323,0.874388830993231,2.49969678448646
2419,"PG","PG 36:0","PG 14:0_22:0",777.562,8.1494,"[M-H]-",0.75,0.00596913,0.5,0.5,1.75596913
2419,"PG","PG 36:0","PG 16:0_20:0",777.562,8.1494,"[M-H]-",0.75,0.00538528,0.5,0.5,1.75538528
2419,"PG","PG 36:0","PG 17:0_19:0",777.562,8.1494,"[M-H]-",0.75,0.00356841,0.5,0.5,1.75356841
2419,"PG","PG 36:0","PG 18:0_18:0",777.562,8.1494,"[M-H]-",1,0.00295267,0.855604895165982,0.874987258097976,2.73354482326396
2150,"PA","PA 42:5","PA 20:4_22:1",777.544,7.37083,"[M-H]-",0.5,0.005658375,0.5,0.5,1.505658375
2150,"PA","PA 42:5","PA 20:1_22:4",777.544,7.37083,"[M-H]-",0.75,0.006420575,0.5,0.5,1.756420575
2150,"PA","PA 42:5","PA 18:1_24:4",777.544,7.37083,"[M-H]-",0.75,0.0067014,0.5,0.5,1.7567014
2150,"PA","PA 42:5","PA 20:0_22:5",777.544,7.37083,"[M-H]-",0.75,0.014738025,0.5,0.5,1.764738025
2150,"PA","PA 42:5","PA 18:0_24:5",777.544,7.37083,"[M-H]-",0.5,0.009599225,0.5,0.5,1.509599225
2150,"PA","PA 42:5","PA 16:0_26:5",777.544,7.37083,"[M-H]-",0.5,0.00409327,0.5,0.5,1.50409327
2150,"PEtOH","PEtOH 40:5","PEtOH 16:0_24:5",777.544,7.37083,"[M-H]-",0.5,0.002074185,0.5,0.5,1.502074185
2150,"PEtOH","PEtOH 40:5","PEtOH 18:0_22:5",777.544,7.37083,"[M-H]-",0.75,0.018439115,0.5,0.5,1.768439115
2150,"PEtOH","PEtOH 40:5","PEtOH 20:0_20:5",777.544,7.37083,"[M-H]-",0.5,0.0018599625,0.5,0.5,1.5018599625
2150,"PEtOH","PEtOH 40:5","PEtOH 20:5_20:0",777.544,7.37083,"[M-H]-",0.5,0.0018599625,0.5,0.5,1.5018599625
2150,"PEtOH","PEtOH 40:5","PEtOH 15:1_25:4",777.544,7.37083,"[M-H]-",0.5,0.001765335,0.5,0.5,1.501765335
2150,"PEtOH","PEtOH 40:5","PEtOH 16:1_24:4",777.544,7.37083,"[M-H]-",0.5,0.00306228,0.5,0.5,1.50306228
2150,"PEtOH","PEtOH 40:5","PEtOH 18:1_22:4",777.544,7.37083,"[M-H]-",0.75,0.0034121075,0.5,0.5,1.7534121075
2150,"PEtOH","PEtOH 40:5","PEtOH 20:1_20:4",777.544,7.37083,"[M-H]-",0.75,0.006248715,0.5,0.5,1.756248715
2150,"PEtOH","PEtOH 40:5","PEtOH 20:4_20:1",777.544,7.37083,"[M-H]-",0.75,0.006248715,0.5,0.5,1.756248715
2411,"OxPE","OxPE 37:0;O","OxPE 17:0_20:0;O",776.58,8.12513,"[M-H]-",1,0.00624950375,0.5,0.5,2.00624950375
2411,"OxPE","OxPE 37:0;O","OxPE 16:0_21:0;O",776.58,8.12513,"[M-H]-",0.75,0.00747461625,0.5,0.5,1.75747461625
2411,"OxPE","OxPE 37:0;O","OxPE 14:0_23:0;O",776.58,8.12513,"[M-H]-",0.75,0.00699546625,0.5,0.5,1.75699546625
2411,"PS-O","PS-O 36:0","PS-O 22:0_14:0",776.58,8.12513,"[M-H]-",1,0.00649311875,0.5,0.5,2.00649311875
2411,"PS-O","PS-O 36:0","PS-O 20:0_16:0",776.58,8.12513,"[M-H]-",1,0.00697226875,0.5,0.5,2.00697226875
2411,"PS-O","PS-O 36:0","PS-O 19:0_17:0",776.58,8.12513,"[M-H]-",1,0.00477499375,0.5,0.5,2.00477499375
2503,"Cer","Cer 52:15","Cer 21:3;3O/31:12",776.561,8.39026,"[M-H]-",0.75,0.0055146675,0.5,0.5,1.7555146675
2754,"PE-O","PE-O 40:6","PE-O 18:2_22:4",776.56,9.12047,"[M-H]-",1,0.086532375,0.874970261192932,0.873224198150204,2.83472683434314
2754,"PE-O","PE-O 40:6","PE-O 18:1_22:5",776.56,9.12047,"[M-H]-",1,0.00471583,0.871738437837431,0.874984693725141,2.75143896156257
2754,"PE-O","PE-O 40:6","PE-O 18:0_22:6",776.56,9.12047,"[M-H]-",1,0.009723995,0.874970261192932,0.873855058572124,2.75854931476506
2754,"Cer","Cer 52:15","Cer 23:3;3O/29:12",776.56,9.12047,"[M-H]-",0.75,0.04279275,0.872911054672617,0.872911054672617,2.53861485934523
2754,"Cer","Cer 52:15","Cer 30:11;3O/22:4",776.56,9.12047,"[M-H]-",0.75,0.04279275,0.874684859815233,0.874684859815234,2.54216246963047
2754,"Cer","Cer 52:15","Cer 23:5;3O/29:10",776.56,9.12047,"[M-H]-",0.75,0.0058886875,0.874684859815233,0.872037011325084,2.50261055864032
2754,"Cer","Cer 52:15","Cer 30:10;3O/22:5",776.56,9.12047,"[M-H]-",0.75,0.004107665,0.872911054672617,0.874684859815234,2.50170357948785
2754,"Cer","Cer 52:15","Cer 30:9;3O/22:6",776.56,9.12047,"[M-H]-",0.75,0.0058886875,0.874684859815233,0.5,2.13057354731523
2915,"PE-O","PE-O 40:6","PE-O 20:1_20:5",776.559,9.5993,"[M-H]-",1,0.003986515,0.5,0.5,2.003986515
2915,"Cer","Cer 52:15","Cer 21:4;3O/31:11",776.559,9.5993,"[M-H]-",0.75,0.003688795,0.5,0.5,1.753688795
2915,"Cer","Cer 52:15","Cer 23:4;3O/29:11",776.559,9.5993,"[M-H]-",0.75,0.031424825,0.5,0.5,1.781424825
2915,"Cer","Cer 52:15","Cer 25:4;3O/27:11",776.559,9.5993,"[M-H]-",0.75,0.003774225,0.5,0.5,1.753774225
2915,"Cer","Cer 52:15","Cer 24:5;3O/28:10",776.559,9.5993,"[M-H]-",0.75,0.00370352,0.5,0.5,1.75370352
2915,"Cer","Cer 52:15","Cer 28:10;3O/24:5",776.559,9.5993,"[M-H]-",0.75,0.003774225,0.5,0.5,1.753774225
2915,"Cer","Cer 52:15","Cer 29:9;3O/23:6",776.559,9.5993,"[M-H]-",0.75,0.00370352,0.5,0.5,1.75370352
2873,"PE-O","PE-O 40:6","PE-O 24:6_16:0",776.558,9.46753,"[M-H]-",1,0.0108157075,0.832249922071904,0.84038266216642,2.68344829173832
2873,"PE-O","PE-O 40:6","PE-O 16:1_24:5",776.558,9.46753,"[M-H]-",1,0.0040051825,0.832249922071904,0.833538543454297,2.6697936480262
2873,"PE-O","PE-O 40:6","PE-O 20:2_20:4",776.558,9.46753,"[M-H]-",1,0.0142875575,0.832249922071904,0.832249922071903,2.67878740164381
2438,"GPNAE","GPNAE 40:6","GPNAE 40:6",776.557,8.20544,"[M-H]-",1,0.0031737775,0.5,0.5,2.0031737775
2438,"PE-O","PE-O 40:6","PE-O 23:6_17:0",776.557,8.20544,"[M-H]-",1,0.00307513,0.5,0.5,2.00307513
2438,"PE-O","PE-O 40:6","PE-O 22:5_18:1",776.557,8.20544,"[M-H]-",1,0.006888895,0.5,0.5,2.006888895
2438,"PE-O","PE-O 40:6","PE-O 24:5_16:1",776.557,8.20544,"[M-H]-",1,0.037553295,0.776822709721556,0.872477141419598,2.68685314614115
1787,"OxPE","OxPE 36:1;2O","OxPE 18:1_18:0;2O",776.541,6.30844,"[M-H]-",0.75,0.011323915,0.5,0.5,1.761323915
2366,"PE","PE 39:6","PE 16:3_23:3",776.525,8.00023,"[M-H]-",0.75,0.00159299,0.5,0.5,1.75159299
2366,"PE","PE 39:6","PE 17:0_22:6",776.525,8.00023,"[M-H]-",1,0.0217934275,0.874906209468934,0.874902522875339,2.77160215984427
2366,"MMPE","MMPE 38:6","MMPE 16:3_22:3",776.525,8.00023,"[M-H]-",0.75,0.0008381375,0.874135659499482,0.874902522875339,2.49987631987482
2366,"MMPE","MMPE 38:6","MMPE 17:0_21:6",776.525,8.00023,"[M-H]-",0.75,0.003438175,0.874135659499482,0.874988562339917,2.5025623968394
2366,"MMPE","MMPE 38:6","MMPE 16:0_22:6",776.525,8.00023,"[M-H]-",0.75,0.017963125,0.874135659499482,0.873945888234245,2.51604467273373
2366,"DMPE","DMPE 37:6","DMPE 16:3_21:3",776.525,8.00023,"[M-H]-",0.75,0.0025746125,0.5,0.5,1.7525746125
2366,"DMPE","DMPE 37:6","DMPE 17:0_20:6",776.525,8.00023,"[M-H]-",0.75,0.00517465,0.871615411027345,0.874918340222177,2.50170840124952
2366,"DMPE","DMPE 37:6","DMPE 15:0_22:6",776.525,8.00023,"[M-H]-",0.75,0.0196996,0.874906209468934,0.874918340222177,2.51952414969111
2007,"PE","PE 39:6","PE 18:2_21:4",776.524,6.94965,"[M-H]-",0.75,0.000816215,0.5,0.5,1.750816215
2007,"PE","PE 39:6","PE 19:5_20:1",776.524,6.94965,"[M-H]-",0.75,0.0005270075,0.778782355882782,0.774409387555826,2.30371875093861
2007,"PE","PE 39:6","PE 18:1_21:5",776.524,6.94965,"[M-H]-",0.75,0.01036042,0.5,0.5,1.76036042
2007,"PE","PE 39:6","PE 16:1_23:5",776.524,6.94965,"[M-H]-",0.75,0.0012197475,0.5,0.5,1.7512197475
2007,"PE","PE 39:6","PE 18:0_21:6",776.524,6.94965,"[M-H]-",0.75,0.00779972,0.776503184811945,0.87467603657271,2.40897894138465
2007,"PE","PE 39:6","PE 16:0_23:6",776.524,6.94965,"[M-H]-",0.75,0.00071634,0.5,0.5,1.75071634
2007,"PE","PE 39:6","PE 15:0_24:6",776.524,6.94965,"[M-H]-",0.75,0.005408595,0.778782355882782,0.87467603657271,2.40886698745549
2007,"MMPE","MMPE 38:6","MMPE 18:2_20:4",776.524,6.94965,"[M-H]-",0.75,0.000638205,0.5,0.5,1.750638205
2007,"MMPE","MMPE 38:6","MMPE 18:5_20:1",776.524,6.94965,"[M-H]-",0.75,0.0003489975,0.5,0.5,1.7503489975
2007,"MMPE","MMPE 38:6","MMPE 18:1_20:5",776.524,6.94965,"[M-H]-",0.75,0.01018241,0.5,0.5,1.76018241
2007,"MMPE","MMPE 38:6","MMPE 16:1_22:5",776.524,6.94965,"[M-H]-",0.75,0.0010417375,0.5,0.5,1.7510417375
2007,"MMPE","MMPE 38:6","MMPE 18:0_20:6",776.524,6.94965,"[M-H]-",0.75,0.00762171,0.5,0.5,1.75762171
2007,"MMPE","MMPE 38:6","MMPE 15:0_23:6",776.524,6.94965,"[M-H]-",0.75,0.005230585,0.5,0.5,1.755230585
2007,"DMPE","DMPE 37:6","DMPE 18:2_19:4",776.524,6.94965,"[M-H]-",0.75,0.00126884,0.5,0.5,1.75126884
2007,"DMPE","DMPE 37:6","DMPE 17:5_20:1",776.524,6.94965,"[M-H]-",0.75,0.0009796325,0.5,0.5,1.7509796325
2007,"DMPE","DMPE 37:6","DMPE 18:1_19:5",776.524,6.94965,"[M-H]-",0.75,0.010813045,0.5,0.5,1.760813045
2007,"DMPE","DMPE 37:6","DMPE 16:1_21:5",776.524,6.94965,"[M-H]-",0.75,0.0016723725,0.5,0.5,1.7516723725
2007,"DMPE","DMPE 37:6","DMPE 18:0_19:6",776.524,6.94965,"[M-H]-",0.75,0.008252345,0.5,0.5,1.758252345
